"Date","Fire District Number","Fire Station Latitude","Fire Station Longitude","Count of EMS Incidents"
01/07/2018,47,34.085462,-118.186955,8
01/07/2018,48,33.729689,-118.290499,7
01/07/2018,49,33.765686,-118.255566,1
01/07/2018,50,34.115339,-118.244565,6
01/07/2018,51,33.940485,-118.39719,20
01/07/2018,52,34.08375,-118.308475,12
01/07/2018,55,34.124161,-118.219367,7
01/07/2018,56,34.107571,-118.263623,5
01/07/2018,57,33.968768,-118.291206,36
01/07/2018,58,34.0507,-118.383968,15
01/07/2018,59,34.036674,-118.444383,14
01/07/2018,60,34.167502,-118.378611,16
01/07/2018,61,34.069412,-118.347084,19
01/07/2018,62,34.00588,-118.428172,15
01/07/2018,63,33.991125,-118.458376,13
01/07/2018,64,33.938031,-118.274328,37
01/07/2018,65,33.946056,-118.24026,16
01/07/2018,66,33.989419,-118.311565,36
01/07/2018,67,33.974214,-118.428497,5
01/07/2018,68,34.041026,-118.349247,17
01/07/2018,69,34.044571,-118.5219,3
01/07/2018,70,34.24943,-118.536421,6
01/07/2018,71,34.080521,-118.435531,4
01/07/2018,72,34.193951,-118.588767,12
01/07/2018,73,34.20514,-118.536378,20
01/07/2018,74,34.258651,-118.301788,7
01/07/2018,75,34.272461,-118.466578,11
01/07/2018,76,34.126695,-118.345813,2
01/07/2018,77,34.236294,-118.366945,15
01/07/2018,78,34.144448,-118.405751,6
01/07/2018,79,33.868443,-118.290297,8
01/07/2018,81,34.213341,-118.44427,16
01/07/2018,82,34.102046,-118.315456,9
01/07/2018,83,34.161048,-118.500588,9
01/07/2018,84,34.172778,-118.591467,7
01/07/2018,85,33.795022,-118.300029,8
01/07/2018,86,34.150324,-118.370214,8
01/07/2018,87,34.254726,-118.50172,12
01/07/2018,88,34.163057,-118.466493,14
01/07/2018,89,34.199116,-118.396805,28
01/07/2018,90,34.214381,-118.48401,11
01/07/2018,91,34.309405,-118.447217,15
01/07/2018,92,34.044045,-118.420373,3
01/07/2018,93,34.17282,-118.548836,11
01/07/2018,94,34.017567,-118.345386,25
01/07/2018,95,33.94533,-118.381234,8
01/07/2018,96,34.247355,-118.603049,9
01/07/2018,97,34.125457,-118.374588,1
01/07/2018,98,34.270067,-118.417144,19
01/07/2018,99,34.131817,-118.440369,2
01/07/2018,100,34.192901,-118.510023,9
01/07/2018,101,33.721922,-118.310281,5
01/07/2018,102,34.17187,-118.421358,18
01/07/2018,103,34.228947,-118.528389,8
01/07/2018,104,34.221588,-118.57141,8
01/07/2018,105,34.185444,-118.623688,11
01/07/2018,106,34.219043,-118.627915,11
01/07/2018,107,34.257526,-118.573476,8
01/07/2018,108,34.127098,-118.406169,1
01/07/2018,109,34.130684,-118.492642,2
01/07/2018,112,33.740556,-118.278302,2
01/08/2018,1,34.075138,-118.218304,8
01/08/2018,2,34.049176,-118.213776,17
01/08/2018,3,34.058512,-118.252009,15
01/08/2018,4,34.050171,-118.236079,16
01/08/2018,5,33.955648,-118.403671,11
01/08/2018,6,34.077083,-118.286542,13
01/08/2018,7,34.242387,-118.45144,17
01/08/2018,8,34.276802,-118.558918,3
01/08/2018,9,34.041237,-118.247897,52
01/08/2018,10,34.03737,-118.264039,13
01/08/2018,11,34.055435,-118.273842,35
01/08/2018,12,34.110918,-118.190742,11
01/08/2018,13,34.047518,-118.289378,20
01/08/2018,14,34.012746,-118.25685,8
01/08/2018,15,34.026955,-118.283602,22
01/08/2018,16,34.066176,-118.180583,3
01/08/2018,17,34.025733,-118.230359,4
01/08/2018,18,34.289601,-118.501397,7
01/08/2018,19,34.058696,-118.478662,8
01/08/2018,20,34.077198,-118.265406,10
01/08/2018,21,33.996906,-118.254873,12
01/08/2018,23,34.042531,-118.55426,4
01/08/2018,24,34.264014,-118.337038,3
01/08/2018,25,34.031062,-118.207588,6
01/08/2018,26,34.038749,-118.309323,20
01/08/2018,27,34.095627,-118.330162,23
01/08/2018,29,34.061981,-118.315352,16
01/08/2018,33,33.981331,-118.273589,24
01/08/2018,34,34.021229,-118.325112,13
01/08/2018,35,34.100218,-118.287747,15
01/08/2018,36,33.753086,-118.293442,14
01/08/2018,37,34.059994,-118.449106,12
01/08/2018,38,33.781007,-118.261696,15
01/08/2018,39,34.179692,-118.45123,24
01/08/2018,41,34.096906,-118.353152,18
01/08/2018,42,34.139484,-118.210732,1
01/08/2018,43,34.023085,-118.405545,5
01/08/2018,44,34.096851,-118.230978,6
01/08/2018,46,34.004251,-118.286789,25
01/08/2018,47,34.085462,-118.186955,5
01/08/2018,48,33.729689,-118.290499,7
01/08/2018,50,34.115339,-118.244565,6
01/08/2018,51,33.940485,-118.39719,30
01/08/2018,52,34.08375,-118.308475,17
01/08/2018,55,34.124161,-118.219367,10
01/08/2018,56,34.107571,-118.263623,5
01/08/2018,57,33.968768,-118.291206,47
01/08/2018,58,34.0507,-118.383968,23
01/08/2018,59,34.036674,-118.444383,13
01/08/2018,60,34.167502,-118.378611,21
01/08/2018,61,34.069412,-118.347084,25
01/08/2018,62,34.00588,-118.428172,7
01/08/2018,63,33.991125,-118.458376,9
01/08/2018,64,33.938031,-118.274328,50
01/08/2018,65,33.946056,-118.24026,17
01/08/2018,66,33.989419,-118.311565,28
01/08/2018,67,33.974214,-118.428497,14
01/08/2018,68,34.041026,-118.349247,17
01/08/2018,69,34.044571,-118.5219,3
01/08/2018,70,34.24943,-118.536421,9
01/08/2018,71,34.080521,-118.435531,6
01/08/2018,72,34.193951,-118.588767,15
01/08/2018,73,34.20514,-118.536378,16
01/08/2018,74,34.258651,-118.301788,10
01/08/2018,75,34.272461,-118.466578,13
01/08/2018,76,34.126695,-118.345813,3
01/08/2018,77,34.236294,-118.366945,11
01/08/2018,78,34.144448,-118.405751,3
01/08/2018,79,33.868443,-118.290297,6
01/08/2018,81,34.213341,-118.44427,20
01/08/2018,82,34.102046,-118.315456,7
01/08/2018,83,34.161048,-118.500588,10
01/08/2018,84,34.172778,-118.591467,10
01/08/2018,85,33.795022,-118.300029,5
01/08/2018,86,34.150324,-118.370214,6
01/08/2018,87,34.254726,-118.50172,17
01/08/2018,88,34.163057,-118.466493,16
01/08/2018,89,34.199116,-118.396805,22
01/08/2018,90,34.214381,-118.48401,13
01/08/2018,91,34.309405,-118.447217,29
01/08/2018,92,34.044045,-118.420373,5
01/08/2018,93,34.17282,-118.548836,17
01/08/2018,94,34.017567,-118.345386,27
01/08/2018,95,33.94533,-118.381234,11
01/08/2018,96,34.247355,-118.603049,12
01/08/2018,97,34.125457,-118.374588,2
01/08/2018,98,34.270067,-118.417144,17
01/08/2018,99,34.131817,-118.440369,2
01/08/2018,100,34.192901,-118.510023,11
01/08/2018,101,33.721922,-118.310281,3
01/08/2018,102,34.17187,-118.421358,14
01/08/2018,103,34.228947,-118.528389,4
01/08/2018,104,34.221588,-118.57141,4
01/08/2018,105,34.185444,-118.623688,15
01/08/2018,106,34.219043,-118.627915,11
01/08/2018,107,34.257526,-118.573476,7
01/08/2018,108,34.127098,-118.406169,1
01/08/2018,109,34.130684,-118.492642,3
01/08/2018,112,33.740556,-118.278302,5
01/09/2018,1,34.075138,-118.218304,9
01/09/2018,2,34.049176,-118.213776,18
01/09/2018,3,34.058512,-118.252009,13
01/09/2018,4,34.050171,-118.236079,30
01/09/2018,5,33.955648,-118.403671,8
01/09/2018,6,34.077083,-118.286542,10
01/09/2018,7,34.242387,-118.45144,16
01/09/2018,8,34.276802,-118.558918,3
01/09/2018,9,34.041237,-118.247897,53
01/09/2018,10,34.03737,-118.264039,18
01/09/2018,11,34.055435,-118.273842,29
01/09/2018,12,34.110918,-118.190742,9
01/09/2018,13,34.047518,-118.289378,20
01/09/2018,14,34.012746,-118.25685,14
01/09/2018,15,34.026955,-118.283602,19
01/09/2018,16,34.066176,-118.180583,2
01/09/2018,17,34.025733,-118.230359,14
01/09/2018,18,34.289601,-118.501397,4
01/09/2018,19,34.058696,-118.478662,5
01/09/2018,20,34.077198,-118.265406,13
01/09/2018,21,33.996906,-118.254873,13
01/09/2018,23,34.042531,-118.55426,2
01/09/2018,24,34.264014,-118.337038,4
01/09/2018,25,34.031062,-118.207588,7
01/09/2018,26,34.038749,-118.309323,17
01/09/2018,27,34.095627,-118.330162,23
01/09/2018,28,34.281268,-118.569672,4
01/09/2018,29,34.061981,-118.315352,13
01/09/2018,33,33.981331,-118.273589,32
01/09/2018,34,34.021229,-118.325112,18
01/09/2018,35,34.100218,-118.287747,21
01/09/2018,36,33.753086,-118.293442,8
01/09/2018,37,34.059994,-118.449106,13
01/09/2018,38,33.781007,-118.261696,10
01/09/2018,39,34.179692,-118.45123,35
01/09/2018,41,34.096906,-118.353152,14
01/09/2018,42,34.139484,-118.210732,4
01/09/2018,43,34.023085,-118.405545,7
01/09/2018,44,34.096851,-118.230978,4
01/09/2018,46,34.004251,-118.286789,29
01/09/2018,47,34.085462,-118.186955,9
01/09/2018,48,33.729689,-118.290499,8
01/09/2018,50,34.115339,-118.244565,7
01/09/2018,51,33.940485,-118.39719,19
01/09/2018,52,34.08375,-118.308475,12
01/09/2018,55,34.124161,-118.219367,4
01/09/2018,56,34.107571,-118.263623,4
01/09/2018,57,33.968768,-118.291206,26
01/09/2018,58,34.0507,-118.383968,12
01/09/2018,59,34.036674,-118.444383,12
01/09/2018,60,34.167502,-118.378611,13
01/09/2018,61,34.069412,-118.347084,25
01/09/2018,62,34.00588,-118.428172,8
01/09/2018,63,33.991125,-118.458376,18
01/09/2018,64,33.938031,-118.274328,40
01/09/2018,65,33.946056,-118.24026,18
01/09/2018,66,33.989419,-118.311565,36
01/09/2018,67,33.974214,-118.428497,8
01/09/2018,68,34.041026,-118.349247,18
01/09/2018,69,34.044571,-118.5219,2
01/09/2018,70,34.24943,-118.536421,9
01/09/2018,71,34.080521,-118.435531,2
01/09/2018,72,34.193951,-118.588767,19
01/09/2018,73,34.20514,-118.536378,15
01/09/2018,74,34.258651,-118.301788,10
01/09/2018,75,34.272461,-118.466578,13
01/09/2018,76,34.126695,-118.345813,4
01/09/2018,77,34.236294,-118.366945,15
01/09/2018,78,34.144448,-118.405751,4
01/09/2018,79,33.868443,-118.290297,6
01/09/2018,81,34.213341,-118.44427,13
01/09/2018,82,34.102046,-118.315456,9
01/09/2018,83,34.161048,-118.500588,12
01/09/2018,84,34.172778,-118.591467,12
01/09/2018,85,33.795022,-118.300029,11
01/09/2018,86,34.150324,-118.370214,13
01/09/2018,87,34.254726,-118.50172,11
01/09/2018,88,34.163057,-118.466493,10
01/09/2018,89,34.199116,-118.396805,18
01/09/2018,90,34.214381,-118.48401,11
01/09/2018,91,34.309405,-118.447217,16
01/09/2018,92,34.044045,-118.420373,7
01/09/2018,93,34.17282,-118.548836,15
01/09/2018,94,34.017567,-118.345386,19
01/09/2018,95,33.94533,-118.381234,5
01/09/2018,96,34.247355,-118.603049,14
01/09/2018,97,34.125457,-118.374588,2
01/09/2018,98,34.270067,-118.417144,25
01/09/2018,100,34.192901,-118.510023,3
01/09/2018,101,33.721922,-118.310281,5
01/09/2018,102,34.17187,-118.421358,11
01/09/2018,103,34.228947,-118.528389,6
01/09/2018,104,34.221588,-118.57141,11
01/09/2018,105,34.185444,-118.623688,14
01/09/2018,106,34.219043,-118.627915,6
01/09/2018,107,34.257526,-118.573476,9
01/09/2018,109,34.130684,-118.492642,6
01/09/2018,112,33.740556,-118.278302,3
01/10/2018,1,34.075138,-118.218304,5
01/10/2018,2,34.049176,-118.213776,18
01/10/2018,3,34.058512,-118.252009,12
01/10/2018,4,34.050171,-118.236079,28
01/10/2018,5,33.955648,-118.403671,9
01/10/2018,6,34.077083,-118.286542,11
01/10/2018,7,34.242387,-118.45144,23
01/10/2018,8,34.276802,-118.558918,2
01/10/2018,9,34.041237,-118.247897,62
01/10/2018,10,34.03737,-118.264039,13
01/10/2018,11,34.055435,-118.273842,37
01/10/2018,12,34.110918,-118.190742,4
01/10/2018,13,34.047518,-118.289378,17
01/10/2018,14,34.012746,-118.25685,10
01/10/2018,15,34.026955,-118.283602,27
01/10/2018,16,34.066176,-118.180583,3
01/10/2018,17,34.025733,-118.230359,4
01/10/2018,18,34.289601,-118.501397,2
01/10/2018,19,34.058696,-118.478662,7
01/10/2018,20,34.077198,-118.265406,3
01/10/2018,21,33.996906,-118.254873,17
01/10/2018,23,34.042531,-118.55426,2
01/10/2018,25,34.031062,-118.207588,9
01/10/2018,26,34.038749,-118.309323,15
01/10/2018,27,34.095627,-118.330162,17
01/10/2018,28,34.281268,-118.569672,1
01/10/2018,29,34.061981,-118.315352,9
01/10/2018,33,33.981331,-118.273589,26
01/10/2018,34,34.021229,-118.325112,18
01/10/2018,35,34.100218,-118.287747,18
01/10/2018,36,33.753086,-118.293442,4
01/10/2018,37,34.059994,-118.449106,24
01/10/2018,38,33.781007,-118.261696,9
01/10/2018,39,34.179692,-118.45123,17
01/10/2018,40,33.746877,-118.261487,1
01/10/2018,41,34.096906,-118.353152,10
01/10/2018,42,34.139484,-118.210732,9
01/10/2018,43,34.023085,-118.405545,13
01/10/2018,44,34.096851,-118.230978,2
01/10/2018,46,34.004251,-118.286789,20
01/10/2018,47,34.085462,-118.186955,6
01/10/2018,48,33.729689,-118.290499,7
01/10/2018,50,34.115339,-118.244565,4
01/10/2018,51,33.940485,-118.39719,16
01/10/2018,52,34.08375,-118.308475,6
01/10/2018,55,34.124161,-118.219367,6
01/10/2018,56,34.107571,-118.263623,9
01/10/2018,57,33.968768,-118.291206,31
01/10/2018,58,34.0507,-118.383968,8
01/10/2018,59,34.036674,-118.444383,13
01/10/2018,60,34.167502,-118.378611,18
01/10/2018,61,34.069412,-118.347084,14
01/10/2018,62,34.00588,-118.428172,11
01/10/2018,63,33.991125,-118.458376,11
01/10/2018,64,33.938031,-118.274328,36
01/10/2018,65,33.946056,-118.24026,20
01/10/2018,66,33.989419,-118.311565,27
01/10/2018,67,33.974214,-118.428497,5
01/10/2018,68,34.041026,-118.349247,15
01/10/2018,70,34.24943,-118.536421,11
01/10/2018,71,34.080521,-118.435531,4
01/10/2018,72,34.193951,-118.588767,13
01/10/2018,73,34.20514,-118.536378,15
01/10/2018,74,34.258651,-118.301788,12
01/10/2018,75,34.272461,-118.466578,11
01/10/2018,76,34.126695,-118.345813,5
01/10/2018,77,34.236294,-118.366945,13
01/10/2018,78,34.144448,-118.405751,7
01/10/2018,79,33.868443,-118.290297,3
01/10/2018,81,34.213341,-118.44427,10
01/10/2018,82,34.102046,-118.315456,12
01/10/2018,83,34.161048,-118.500588,14
01/10/2018,84,34.172778,-118.591467,8
01/10/2018,85,33.795022,-118.300029,12
01/10/2018,86,34.150324,-118.370214,7
01/10/2018,87,34.254726,-118.50172,17
01/10/2018,88,34.163057,-118.466493,15
01/10/2018,89,34.199116,-118.396805,25
01/10/2018,90,34.214381,-118.48401,20
01/10/2018,91,34.309405,-118.447217,17
01/10/2018,92,34.044045,-118.420373,15
01/10/2018,93,34.17282,-118.548836,12
01/10/2018,94,34.017567,-118.345386,25
01/10/2018,95,33.94533,-118.381234,2
01/10/2018,96,34.247355,-118.603049,7
01/10/2018,97,34.125457,-118.374588,4
01/10/2018,98,34.270067,-118.417144,8
01/10/2018,99,34.131817,-118.440369,1
01/10/2018,100,34.192901,-118.510023,9
01/10/2018,101,33.721922,-118.310281,3
01/10/2018,102,34.17187,-118.421358,4
01/10/2018,103,34.228947,-118.528389,6
01/10/2018,104,34.221588,-118.57141,9
01/10/2018,105,34.185444,-118.623688,9
01/10/2018,106,34.219043,-118.627915,12
01/10/2018,107,34.257526,-118.573476,8
01/10/2018,108,34.127098,-118.406169,2
01/10/2018,109,34.130684,-118.492642,1
01/10/2018,112,33.740556,-118.278302,4
01/11/2018,1,34.075138,-118.218304,13
01/11/2018,2,34.049176,-118.213776,20
01/11/2018,3,34.058512,-118.252009,13
01/11/2018,4,34.050171,-118.236079,26
01/11/2018,5,33.955648,-118.403671,7
01/11/2018,6,34.077083,-118.286542,18
01/11/2018,7,34.242387,-118.45144,17
01/11/2018,8,34.276802,-118.558918,1
01/11/2018,9,34.041237,-118.247897,47
01/11/2018,10,34.03737,-118.264039,14
01/11/2018,11,34.055435,-118.273842,34
01/11/2018,12,34.110918,-118.190742,9
01/11/2018,13,34.047518,-118.289378,15
01/11/2018,14,34.012746,-118.25685,21
01/11/2018,15,34.026955,-118.283602,12
01/11/2018,16,34.066176,-118.180583,6
01/11/2018,17,34.025733,-118.230359,8
01/11/2018,18,34.289601,-118.501397,8
01/11/2018,19,34.058696,-118.478662,9
01/11/2018,20,34.077198,-118.265406,12
01/11/2018,21,33.996906,-118.254873,18
01/11/2018,24,34.264014,-118.337038,1
01/11/2018,25,34.031062,-118.207588,7
01/11/2018,26,34.038749,-118.309323,15
01/11/2018,27,34.095627,-118.330162,19
01/11/2018,28,34.281268,-118.569672,3
01/11/2018,29,34.061981,-118.315352,20
01/11/2018,33,33.981331,-118.273589,18
01/11/2018,34,34.021229,-118.325112,11
01/11/2018,35,34.100218,-118.287747,12
01/11/2018,36,33.753086,-118.293442,5
01/11/2018,37,34.059994,-118.449106,16
01/11/2018,38,33.781007,-118.261696,14
01/11/2018,39,34.179692,-118.45123,24
01/11/2018,41,34.096906,-118.353152,14
01/11/2018,42,34.139484,-118.210732,5
01/11/2018,43,34.023085,-118.405545,11
01/11/2018,44,34.096851,-118.230978,4
01/11/2018,46,34.004251,-118.286789,30
01/11/2018,47,34.085462,-118.186955,6
01/11/2018,48,33.729689,-118.290499,7
01/11/2018,50,34.115339,-118.244565,5
01/11/2018,51,33.940485,-118.39719,23
01/11/2018,52,34.08375,-118.308475,13
01/11/2018,55,34.124161,-118.219367,7
01/11/2018,56,34.107571,-118.263623,6
01/11/2018,57,33.968768,-118.291206,26
01/11/2018,58,34.0507,-118.383968,21
01/11/2018,59,34.036674,-118.444383,14
01/11/2018,60,34.167502,-118.378611,13
01/11/2018,61,34.069412,-118.347084,16
01/11/2018,62,34.00588,-118.428172,7
01/11/2018,63,33.991125,-118.458376,15
01/11/2018,64,33.938031,-118.274328,45
01/11/2018,65,33.946056,-118.24026,20
01/11/2018,66,33.989419,-118.311565,29
01/11/2018,67,33.974214,-118.428497,10
01/11/2018,68,34.041026,-118.349247,11
01/11/2018,69,34.044571,-118.5219,4
01/11/2018,70,34.24943,-118.536421,10
01/11/2018,71,34.080521,-118.435531,4
01/11/2018,72,34.193951,-118.588767,18
01/11/2018,73,34.20514,-118.536378,12
01/11/2018,74,34.258651,-118.301788,13
01/11/2018,75,34.272461,-118.466578,7
01/11/2018,76,34.126695,-118.345813,6
01/11/2018,77,34.236294,-118.366945,11
01/11/2018,78,34.144448,-118.405751,10
01/11/2018,79,33.868443,-118.290297,8
01/11/2018,81,34.213341,-118.44427,14
01/11/2018,82,34.102046,-118.315456,12
01/11/2018,83,34.161048,-118.500588,8
01/11/2018,84,34.172778,-118.591467,11
01/11/2018,85,33.795022,-118.300029,10
01/11/2018,86,34.150324,-118.370214,4
01/11/2018,87,34.254726,-118.50172,11
01/11/2018,88,34.163057,-118.466493,11
01/11/2018,89,34.199116,-118.396805,31
01/11/2018,90,34.214381,-118.48401,12
01/11/2018,91,34.309405,-118.447217,18
01/11/2018,92,34.044045,-118.420373,8
01/11/2018,93,34.17282,-118.548836,12
01/11/2018,94,34.017567,-118.345386,21
01/11/2018,95,33.94533,-118.381234,3
01/11/2018,96,34.247355,-118.603049,12
01/11/2018,97,34.125457,-118.374588,1
01/11/2018,98,34.270067,-118.417144,7
01/11/2018,100,34.192901,-118.510023,11
01/11/2018,101,33.721922,-118.310281,4
01/11/2018,102,34.17187,-118.421358,12
01/11/2018,103,34.228947,-118.528389,7
01/11/2018,104,34.221588,-118.57141,10
01/11/2018,105,34.185444,-118.623688,12
01/11/2018,106,34.219043,-118.627915,8
01/11/2018,107,34.257526,-118.573476,7
01/11/2018,109,34.130684,-118.492642,2
01/11/2018,112,33.740556,-118.278302,6
01/12/2018,1,34.075138,-118.218304,7
01/12/2018,2,34.049176,-118.213776,20
01/12/2018,3,34.058512,-118.252009,10
01/12/2018,4,34.050171,-118.236079,22
01/12/2018,5,33.955648,-118.403671,6
01/12/2018,6,34.077083,-118.286542,15
01/12/2018,7,34.242387,-118.45144,12
01/12/2018,8,34.276802,-118.558918,3
01/12/2018,9,34.041237,-118.247897,61
01/12/2018,10,34.03737,-118.264039,20
01/12/2018,11,34.055435,-118.273842,25
01/12/2018,12,34.110918,-118.190742,4
01/12/2018,13,34.047518,-118.289378,13
01/12/2018,14,34.012746,-118.25685,15
01/12/2018,15,34.026955,-118.283602,14
01/12/2018,16,34.066176,-118.180583,3
01/12/2018,17,34.025733,-118.230359,4
01/12/2018,18,34.289601,-118.501397,5
01/12/2018,19,34.058696,-118.478662,3
01/12/2018,20,34.077198,-118.265406,6
01/12/2018,21,33.996906,-118.254873,11
01/12/2018,23,34.042531,-118.55426,1
01/12/2018,24,34.264014,-118.337038,3
01/12/2018,25,34.031062,-118.207588,13
01/12/2018,26,34.038749,-118.309323,20
01/12/2018,27,34.095627,-118.330162,13
01/12/2018,29,34.061981,-118.315352,11
01/12/2018,33,33.981331,-118.273589,17
01/12/2018,34,34.021229,-118.325112,17
01/12/2018,35,34.100218,-118.287747,12
01/12/2018,36,33.753086,-118.293442,4
01/12/2018,37,34.059994,-118.449106,18
01/12/2018,38,33.781007,-118.261696,13
01/12/2018,39,34.179692,-118.45123,21
01/12/2018,40,33.746877,-118.261487,1
01/12/2018,41,34.096906,-118.353152,9
01/12/2018,42,34.139484,-118.210732,1
01/12/2018,43,34.023085,-118.405545,11
01/12/2018,44,34.096851,-118.230978,1
01/12/2018,46,34.004251,-118.286789,25
01/12/2018,47,34.085462,-118.186955,5
01/12/2018,48,33.729689,-118.290499,8
01/12/2018,50,34.115339,-118.244565,13
01/12/2018,51,33.940485,-118.39719,23
01/12/2018,52,34.08375,-118.308475,8
01/12/2018,55,34.124161,-118.219367,3
01/12/2018,56,34.107571,-118.263623,9
01/12/2018,57,33.968768,-118.291206,27
01/12/2018,58,34.0507,-118.383968,14
01/12/2018,59,34.036674,-118.444383,16
01/12/2018,60,34.167502,-118.378611,22
01/12/2018,61,34.069412,-118.347084,19
01/12/2018,62,34.00588,-118.428172,7
01/12/2018,63,33.991125,-118.458376,13
01/12/2018,64,33.938031,-118.274328,45
01/12/2018,65,33.946056,-118.24026,16
01/12/2018,66,33.989419,-118.311565,29
01/12/2018,67,33.974214,-118.428497,6
01/12/2018,68,34.041026,-118.349247,16
01/12/2018,69,34.044571,-118.5219,2
01/12/2018,70,34.24943,-118.536421,10
01/12/2018,71,34.080521,-118.435531,1
01/12/2018,72,34.193951,-118.588767,14
01/12/2018,73,34.20514,-118.536378,15
01/12/2018,74,34.258651,-118.301788,8
